Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,title,description,published date,url,publisher,company
40,40,40,Elon Musk’s Tesla stake now smaller than largest index funds’ TSLA holdings: report - TESLARATI,Elon Musk’s Tesla stake now smaller than largest index funds’ TSLA holdings: report  TESLARATI,"Tue, 21 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnRlc2xhcmF0aS5jb20vZWxvbi1tdXNrLXRlc2xhLXRzbGEtc3Rha2Utc21hbGxlci1sYXJnZXN0LWluZGV4LWZ1bmRzL9IBVWh0dHBzOi8vd3d3LnRlc2xhcmF0aS5jb20vZWxvbi1tdXNrLXRlc2xhLXRzbGEtc3Rha2Utc21hbGxlci1sYXJnZXN0LWluZGV4LWZ1bmRzL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.teslarati.com', 'title': 'TESLARATI'}",TSLA
41,41,41,Tesla's Vision of EVs Without Rare Earths Will Spur Magnet Race - Bloomberg,Tesla's Vision of EVs Without Rare Earths Will Spur Magnet Race  Bloomberg,"Mon, 20 Mar 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAzLTIwL3Rlc2xhLXRzbGEtdmlzaW9uLW9mLWVsZWN0cmljLWNhcnMtd2l0aG91dC1yYXJlLWVhcnRocy10by1zcHVyLW1hZ25ldC1yYWNl0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
42,42,42,Tesla (TSLA) Car Price Drop Angers Owners Who Just Bought Vehicles - Bloomberg,Tesla (TSLA) Car Price Drop Angers Owners Who Just Bought Vehicles  Bloomberg,"Fri, 13 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAxLTEzL3Rlc2xhLXByaWNlLWRyb3AtYW5nZXJzLWN1cnJlbnQtb3duZXJzLWFzLW11Y2gtYXMtaXQtaGl0cy1wcm9maXQtbWFyZ2luc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
43,43,43,"With big bets on Musk, these funds may have a Tesla problem in '23 - Reuters","With big bets on Musk, these funds may have a Tesla problem in '23  Reuters","Thu, 05 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2F1dG9zLXRyYW5zcG9ydGF0aW9uL3dpdGgtYmlnLWJldHMtbXVzay10aGVzZS1mdW5kcy1tYXktaGF2ZS10ZXNsYS1wcm9ibGVtLTIzLTIwMjMtMDEtMDQv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}",TSLA
44,44,44,Tesla (TSLA) surges on strong sales in China - Electrek,Tesla (TSLA) surges on strong sales in China  Electrek,"Tue, 21 Mar 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMy8wMy8yMS90ZXNsYS10c2xhLXN1cmdlcy1zdHJvbmctc2FsZXMtY2hpbmEv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek'}",TSLA
45,45,45,Better Buy: Tesla vs. Apple - The Motley Fool,Better Buy: Tesla vs. Apple  The Motley Fool,"Wed, 08 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzAyLzA4L2JldHRlci1idXktdGVzbGEtdnMtYXBwbGUv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",TSLA
46,46,46,Will Tesla's (TSLA) Beat Streak Snap This Earnings Season? - Yahoo Finance,Will Tesla's (TSLA) Beat Streak Snap This Earnings Season?  Yahoo Finance,"Tue, 17 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy90ZXNsYXMtdHNsYS1iZWF0LXN0cmVhay1zbmFwLTEzNTgwMTUzNC5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",TSLA
47,47,47,Tesla ($TSLA) Stock Price Reflects Multiple Headwinds - Bloomberg - Bloomberg,Tesla ($TSLA) Stock Price Reflects Multiple Headwinds - Bloomberg  Bloomberg,"Thu, 05 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAxLTA1L3Rlc2xhLXRzbGEtc3RvY2stcHJpY2UtcmVmbGVjdHMtbXVsdGlwbGUtaGVhZHdpbmRz0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
48,48,48,"Tesla (TSLA) Fires Unionizing Workers After Labor Campaign, Complaint Alleges - Bloomberg","Tesla (TSLA) Fires Unionizing Workers After Labor Campaign, Complaint Alleges  Bloomberg","Thu, 16 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAyLTE2L3Rlc2xhLXRzbGEtZmlyZXMtdW5pb25pemluZy13b3JrZXJzLWFmdGVyLWxhYm9yLWNhbXBhaWduLWNvbXBsYWludC1hbGxlZ2Vz0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
49,49,49,Tesla Workers Launch Union Campaign in New York - Bloomberg,Tesla Workers Launch Union Campaign in New York  Bloomberg,"Tue, 14 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAyLTE0L3Rlc2xhLWF1dG9waWxvdC13b3JrZXJzLWxhdW5jaC11bmlvbi1jYW1wYWlnbi1pbi1idWZmYWxvLW5ldy15b3JrLXRzbGHSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
50,50,50,"Stocks making the biggest moves midday: Tesla, First Republic, KeyCorp, UBS and more - CNBC","Stocks making the biggest moves midday: Tesla, First Republic, KeyCorp, UBS and more  CNBC","Tue, 21 Mar 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDMvMjEvc3RvY2tzLW1vdmluZy1iaWctbWlkZGF5LXRzbGEtZnJjLWtleS11YnMuaHRtbNIBUmh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzAzLzIxL3N0b2Nrcy1tb3ZpbmctYmlnLW1pZGRheS10c2xhLWZyYy1rZXktdWJzLmh0bWw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",TSLA
51,51,51,"Tesla Shares Fall on Safety Probes, Downgrade - Investopedia","Tesla Shares Fall on Safety Probes, Downgrade  Investopedia","Wed, 08 Mar 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vdGVzbGEtc2hhcmVzLWZhbGwtb24tc2FmZXR5LXByb2Jlcy1kb3duZ3JhZGUtNzI1Mjc2NtIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",TSLA
52,52,52,We asked ChatGPT what will be Tesla (TSLA) price in 2030 - Finbold - Finance in Bold,We asked ChatGPT what will be Tesla (TSLA) price in 2030  Finbold - Finance in Bold,"Fri, 17 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYm9sZC5jb20vd2UtYXNrZWQtY2hhdGdwdC13aGF0LXdpbGwtYmUtdGVzbGEtdHNsYS1wcmljZS1pbi0yMDMwL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finbold.com', 'title': 'Finbold - Finance in Bold'}",TSLA
53,53,53,Is the Tesla Stock Sell-Off a Massive Re-Rate? - Cabot Wealth Network,Is the Tesla Stock Sell-Off a Massive Re-Rate?  Cabot Wealth Network,"Tue, 10 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmNhYm90d2VhbHRoLmNvbS9kYWlseS9ncm93dGgtc3RvY2tzL3Rlc2xhLXN0b2NrLXNlbGwtb2ZmLW1hc3NpdmUtcmUtcmF0ZdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cabotwealth.com', 'title': 'Cabot Wealth Network'}",TSLA
54,54,54,Cathie Wood Keeps Doubling Down on Tesla (TSLA) Stock - InvestorPlace,Cathie Wood Keeps Doubling Down on Tesla (TSLA) Stock  InvestorPlace,"Thu, 09 Mar 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8wMy9jYXRoaWUtd29vZC1rZWVwcy1kb3VibGluZy1kb3duLW9uLXRlc2xhLXRzbGEtc3RvY2sv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",TSLA
55,55,55,"Stocks making the biggest premarket moves: Tesla, First Republic, UBS, Foot Locker and more - CNBC","Stocks making the biggest premarket moves: Tesla, First Republic, UBS, Foot Locker and more  CNBC","Tue, 21 Mar 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDMvMjEvc3RvY2tzLW1ha2luZy10aGUtYmlnZ2VzdC1wcmVtYXJrZXQtbW92ZXMtLmh0bWzSAVNodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMy8wMy8yMS9zdG9ja3MtbWFraW5nLXRoZS1iaWdnZXN0LXByZW1hcmtldC1tb3Zlcy0uaHRtbA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",TSLA
56,56,56,"Tesla (TSLA) is seeing 'unprecedented demand,' stores hitting new records - Electrek.co","Tesla (TSLA) is seeing 'unprecedented demand,' stores hitting new records  Electrek.co","Tue, 17 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMy8wMS8xNy90ZXNsYS10c2xhLXVucHJlY2VkZW50ZWQtZGVtYW5kLXN0b3Jlcy1oaXR0aW5nLW5ldy1yZWNvcmRzL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek.co'}",TSLA
57,57,57,Better Buy In 2023: Amazon Stock vs. Tesla Stock - The Motley Fool,Better Buy In 2023: Amazon Stock vs. Tesla Stock  The Motley Fool,"Wed, 25 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzAxLzI1L2JldHRlci1idXktaW4tMjAyMy1hbWF6b24tc3RvY2stdnMtdGVzbGEtc3RvY2sv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",TSLA
58,58,58,Is Warren Buffett Going to Buy Tesla (TSLA) Stock? - InvestorPlace,Is Warren Buffett Going to Buy Tesla (TSLA) Stock?  InvestorPlace,"Mon, 27 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8wMi9pcy13YXJyZW4tYnVmZmV0dC1nb2luZy10by1idXktdGVzbGEtdHNsYS1zdG9jay_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",TSLA
59,59,59,Tesla to Halt China Plant for Upgrades to Make New Model 3 - Bloomberg,Tesla to Halt China Plant for Upgrades to Make New Model 3  Bloomberg,"Wed, 15 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAyLTE1L3Rlc2xhLXRzbGEtdG8taGFsdC1zaGFuZ2hhaS1wbGFudC1mb3ItbW9yZS11cGdyYWRlcy10by1tYWtlLWEtbmV3LW1vZGVsLTPSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
60,60,60,Tesla Says It Isn't Worried US-China Tensions Will Impact Plant - Bloomberg,Tesla Says It Isn't Worried US-China Tensions Will Impact Plant  Bloomberg,"Wed, 01 Mar 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAzLTAyL3Rlc2xhLWRpc21pc3Nlcy1jaGluYS10ZW5zaW9ucy1hZnRlci1yb2NreS1wYXRjaC1pbi1yZWxhdGlvbnNoaXDSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
61,61,61,Why Ferrari overtook Tesla as Morgan Stanley’s favorite auto stock - TESLARATI,Why Ferrari overtook Tesla as Morgan Stanley’s favorite auto stock  TESLARATI,"Mon, 06 Mar 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnRlc2xhcmF0aS5jb20vZmVycmFyaS1yYWNlLXRlc2xhLXRzbGEtbW9yZ2FuLXN0YW5sZXktZmF2b3JpdGUtYXV0by1zdG9jay_SAVlodHRwczovL3d3dy50ZXNsYXJhdGkuY29tL2ZlcnJhcmktcmFjZS10ZXNsYS10c2xhLW1vcmdhbi1zdGFubGV5LWZhdm9yaXRlLWF1dG8tc3RvY2svYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.teslarati.com', 'title': 'TESLARATI'}",TSLA
62,62,62,Tesla (TSLA) Q4 and full year 2022 preview: Here's what to expect - Electrek.co,Tesla (TSLA) Q4 and full year 2022 preview: Here's what to expect  Electrek.co,"Tue, 24 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMy8wMS8yNC90ZXNsYS10c2xhLXE0LWZ1bGwteWVhci0yMDIyLXByZXZpZXcv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek.co'}",TSLA
63,63,63,Tesla (NASDAQ:TSLA) Stock: Does Wall Street See Further Upside? - TipRanks.com - TipRanks,Tesla (NASDAQ:TSLA) Stock: Does Wall Street See Further Upside? - TipRanks.com  TipRanks,"Sat, 25 Mar 2023 23:11:32 GMT",https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FydGljbGUvdGVzbGEtbmFzZGFxdHNsYS1zdG9jay1kb2VzLXdhbGwtc3RyZWV0LXNlZS1mdXJ0aGVyLXVwc2lkZdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",TSLA
64,64,64,Cathie Wood Tesla Robotaxi Hopes Are Still Alive (TSLA) (ARKK) ARKQ) - Bloomberg,Cathie Wood Tesla Robotaxi Hopes Are Still Alive (TSLA) (ARKK) ARKQ)  Bloomberg,"Thu, 23 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAyLTIzL2NhdGhpZS13b29kLXRlc2xhLXJvYm90YXhpLWhvcGVzLWFyZS1zdGlsbC1hbGl2ZS10c2xhLWFya2stYXJrcdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
65,65,65,Tesla (TSLA) Gets Moody's Upgrade to Investment-Grade Status - Bloomberg,Tesla (TSLA) Gets Moody's Upgrade to Investment-Grade Status  Bloomberg,"Mon, 20 Mar 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAzLTIwL3Rlc2xhLWZpbmFsbHktZXhpdHMtanVuay1yYXRlZC13b3JsZC1hZnRlci1tb29keS1zLXVwZ3JhZGXSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
66,66,66,Elon Musk net worth recovers $10.6 billion in two days amid TSLA recovery - TESLARATI,Elon Musk net worth recovers $10.6 billion in two days amid TSLA recovery  TESLARATI,"Tue, 24 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnRlc2xhcmF0aS5jb20vZWxvbi1tdXNrLW5ldC13b3J0aC1yZWNvdmVycy0xMC02LWJpbGxpb24taW4tdHdvLWRheXMtYW1pZC10c2xhLXJlY292ZXJ5L9IBZ2h0dHBzOi8vd3d3LnRlc2xhcmF0aS5jb20vZWxvbi1tdXNrLW5ldC13b3J0aC1yZWNvdmVycy0xMC02LWJpbGxpb24taW4tdHdvLWRheXMtYW1pZC10c2xhLXJlY292ZXJ5L2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.teslarati.com', 'title': 'TESLARATI'}",TSLA
67,67,67,Tesla (NASDAQ:TSLA) Q4 Earnings Preview: Here's What to Expect - TipRanks.com - TipRanks,Tesla (NASDAQ:TSLA) Q4 Earnings Preview: Here's What to Expect - TipRanks.com  TipRanks,"Tue, 24 Jan 2023 06:54:59 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL3Rlc2xhLW5hc2RhcXRzbGEtcTQtZWFybmluZ3MtcHJldmlldy1oZXJlcy13aGF0LXRvLWV4cGVjdNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",TSLA
68,68,68,Ignore the Bears. Tesla Stock (NASDAQ:TSLA) is Highly Attractive - Markets Insider,Ignore the Bears. Tesla Stock (NASDAQ:TSLA) is Highly Attractive  Markets Insider,"Wed, 18 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vbWFya2V0cy5idXNpbmVzc2luc2lkZXIuY29tL25ld3Mvc3RvY2tzL2lnbm9yZS10aGUtYmVhcnMtdGVzbGEtc3RvY2stbmFzZGFxLXRzbGEtaXMtaGlnaGx5LWF0dHJhY3RpdmUtMTAzMjAyNzAwONIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://markets.businessinsider.com', 'title': 'Markets Insider'}",TSLA
69,69,69,What It Will Take For Tesla To Be Worth $1 Trillion Again - Investor's Business Daily,What It Will Take For Tesla To Be Worth $1 Trillion Again  Investor's Business Daily,"Thu, 02 Mar 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vZXRmcy1hbmQtZnVuZHMvc2VjdG9ycy9zcDUwMC1oZXJlcy13aGF0LWl0LXdpbGwtdGFrZS1mb3ItdGVzbGEtdG8tYmUtd29ydGgtMS10cmlsbGlvbi1hZ2Fpbi_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",TSLA
70,70,70,"Tesla (TSLA) turns positive after price drop as crowds flock to stores, but they are actually protesters - Electrek","Tesla (TSLA) turns positive after price drop as crowds flock to stores, but they are actually protesters  Electrek","Fri, 06 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMy8wMS8wNi90ZXNsYS10c2xhLXR1cm5zLXBvc2l0aXZlLXByaWNlLWRyb3AtYXMtY3Jvd2RzLWZsb2NrLXN0b3Jlcy1idXQtcHJvdGVzdGVycy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek'}",TSLA
71,71,71,Tesla Stock (NASDAQ:TSLA) Free-Fall: Don't Catch the Falling Knife - TipRanks.com - TipRanks,Tesla Stock (NASDAQ:TSLA) Free-Fall: Don't Catch the Falling Knife - TipRanks.com  TipRanks,"Wed, 04 Jan 2023 19:44:59 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FydGljbGUvdGVzbGEtc3RvY2stbmFzZGFxdHNsYS1mcmVlLWZhbGwtZG9udC1jYXRjaC10aGUtZmFsbGluZy1rbmlmZdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",TSLA
72,72,72,TSLA Earnings: All you need to know about Tesla’s Q4 2022 earnings results - AlphaStreet,TSLA Earnings: All you need to know about Tesla’s Q4 2022 earnings results  AlphaStreet,"Wed, 25 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vbmV3cy5hbHBoYXN0cmVldC5jb20vdHNsYS1lYXJuaW5ncy1hbGwteW91LW5lZWQtdG8ta25vdy1hYm91dC10ZXNsYXMtcTQtMjAyMi1lYXJuaW5ncy1yZXN1bHRzL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.alphastreet.com', 'title': 'AlphaStreet'}",TSLA
73,73,73,Tesla (TSLA) releases Q4 2022 results: beats earnings and misses on revenue - Electrek.co,Tesla (TSLA) releases Q4 2022 results: beats earnings and misses on revenue  Electrek.co,"Wed, 25 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMy8wMS8yNS90ZXNsYS10c2xhLXJlbGVhc2VzLXEzLTIwMjItcmVzdWx0cy1iZWF0cy1lYXJuaW5ncy1hbmQtbWlzc2VzLW9uLXJldmVudWUv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek.co'}",TSLA
74,74,74,Tesla Retail Investors Temper Enthusiasm After Stock's Big Rally (TSLA) - Bloomberg,Tesla Retail Investors Temper Enthusiasm After Stock's Big Rally (TSLA)  Bloomberg,"Fri, 24 Mar 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAzLTI0L3Rlc2xhLWlzLWxvc2luZy1hLWJpZy1mb3JjZS1iZWhpbmQtdGhpcy15ZWFyLXMtcmFsbHktdGVjaC13YXRjaNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
75,75,75,Tesla (TSLA) enters $5 billion unsecured revolving credit facility Citibank - StreetInsider.com,Tesla (TSLA) enters $5 billion unsecured revolving credit facility Citibank  StreetInsider.com,"Wed, 25 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LnN0cmVldGluc2lkZXIuY29tL2RyL25ld3MucGhwP2lkPTIxMTE0MDc10gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.streetinsider.com', 'title': 'StreetInsider.com'}",TSLA
76,76,76,Sony and Honda Unveil Afeela EV in Latest Challenge to Tesla - Bloomberg,Sony and Honda Unveil Afeela EV in Latest Challenge to Tesla  Bloomberg,"Wed, 04 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAxLTA1L3NvbnktYW5kLWhvbmRhLXVudmVpbC1hZmVlbGEtZXYtaW4tbGF0ZXN0LWNoYWxsZW5nZS10by10ZXNsYdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
77,77,77,Elon Musk's Tesla Tweets Could Cost Him Billions More — in Court - Bloomberg,Elon Musk's Tesla Tweets Could Cost Him Billions More — in Court  Bloomberg,"Tue, 17 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAxLTE3L211c2stcy10d2VldGluZy1jb3VsZC1jb3N0LXRlc2xhLWNlby1iaWxsaW9ucy1tb3JlLWluLWNvdXJ00gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
78,78,78,HOG vs. TSLA: Which Stock Is the Better Value Option? - Yahoo Canada Shine On,HOG vs. TSLA: Which Stock Is the Better Value Option?  Yahoo Canada Shine On,"Mon, 23 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vY2Euc3R5bGUueWFob28uY29tL2hvZy12cy10c2xhLXN0b2NrLWJldHRlci0xNjQwMDQxOTIuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://ca.style.yahoo.com', 'title': 'Yahoo Canada Shine On'}",TSLA
79,79,79,AI predicts Tesla (TSLA) stock price for the end of 2023 - Finbold - Finance in Bold,AI predicts Tesla (TSLA) stock price for the end of 2023  Finbold - Finance in Bold,"Mon, 27 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYm9sZC5jb20vYWktcHJlZGljdHMtdGVzbGEtdHNsYS1zdG9jay1wcmljZS1mb3ItdGhlLWVuZC1vZi0yMDIzL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finbold.com', 'title': 'Finbold - Finance in Bold'}",TSLA
80,80,80,Wall Street sets Tesla (TSLA) stock price for the next 12 months - Finbold - Finance in Bold,Wall Street sets Tesla (TSLA) stock price for the next 12 months  Finbold - Finance in Bold,"Tue, 14 Mar 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vZmluYm9sZC5jb20vd2FsbC1zdHJlZXQtc2V0cy10ZXNsYS10c2xhLXN0b2NrLXByaWNlLWZvci10aGUtbmV4dC0xMi1tb250aHMv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finbold.com', 'title': 'Finbold - Finance in Bold'}",TSLA
