,title,description,published date,url,publisher
45,"Amazon shares an update on Prime Video, introduces limited ads - About Amazon","Amazon shares an update on Prime Video, introduces limited ads  About Amazon","Fri, 22 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL2VudGVydGFpbm1lbnQvcHJpbWUtdmlkZW8tdXBkYXRlLWFubm91bmNlcy1saW1pdGVkLWFkc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}"
46,Amazon stock dropped after Alphabet's earnings news. Here's why. - USA TODAY,Amazon stock dropped after Alphabet's earnings news. Here's why.  USA TODAY,"Wed, 25 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9tb25leS8yMDIzLzEwLzI1L2FtYXpvbi1zdG9jay1kcm9wcy1hbHBoYWJldC1lYXJuaW5ncy83MTMxNjE3NzAwNy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
47,Where Will Amazon Stock Be in 2024? - Yahoo Finance,Where Will Amazon Stock Be in 2024?  Yahoo Finance,"Thu, 28 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy93aGVyZS1hbWF6b24tc3RvY2stMjAyNC0yMDU4NDI5MjAuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
48,Amazon Stock Scores Bullish Target Price On Ad Business Potential - Investor's Business Daily,Amazon Stock Scores Bullish Target Price On Ad Business Potential  Investor's Business Daily,"Thu, 21 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FtYXpvbi1zdG9jay1nZXRzLWJ1bGxpc2gtbmV3LXRhcmdldC1hZC1idXNpbmVzcy1pcy1wcmltZS1mb3ItZ3Jvd3RoL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}"
49,5 Things to Know about Amazon's Recent One Medical Acquisition | AHA - American Hospital Association,5 Things to Know about Amazon's Recent One Medical Acquisition | AHA  American Hospital Association,"Tue, 07 Mar 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5haGEub3JnL2FoYS1jZW50ZXItaGVhbHRoLWlubm92YXRpb24tbWFya2V0LXNjYW4vMjAyMy0wMy0wNy01LXRoaW5ncy1rbm93LWFib3V0LWFtYXpvbnMtcmVjZW50LW9uZS1tZWRpY2FsLWFjcXVpc2l0aW9u0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aha.org', 'title': 'American Hospital Association'}"
50,Amazon shares jump as analysts praise third-quarter results - CNBC,Amazon shares jump as analysts praise third-quarter results  CNBC,"Fri, 27 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMTAvMjcvYW1hem9uLXN0b2NrLXVwLW9uLXEzLWVhcm5pbmdzLXJlcG9ydC5odG1s0gFOaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMTAvMjcvYW1hem9uLXN0b2NrLXVwLW9uLXEzLWVhcm5pbmdzLXJlcG9ydC5odG1s?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
51,FTC readies lawsuit that could break up Amazon - POLITICO,FTC readies lawsuit that could break up Amazon  POLITICO,"Tue, 25 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjMvMDcvMjUvZnRjLWxhd3N1aXQtYnJlYWstdXAtYW1hem9uLTAwMTA4MTMw0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.politico.com', 'title': 'POLITICO'}"
52,Amazon.com's (AMZN) Quarterly Results Far Exceed Expectations - Yahoo Finance,Amazon.com's (AMZN) Quarterly Results Far Exceed Expectations  Yahoo Finance,"Tue, 05 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tY29tLWFtem4tcXVhcnRlcmx5LXJlc3VsdHMtMDk1MjQ0ODExLmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
53,Amazon's electric delivery vehicles from Rivian roll out across the U.S. - About Amazon,Amazon's electric delivery vehicles from Rivian roll out across the U.S.  About Amazon,"Thu, 21 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL3RyYW5zcG9ydGF0aW9uL2FtYXpvbnMtZWxlY3RyaWMtZGVsaXZlcnktdmVoaWNsZXMtZnJvbS1yaXZpYW4tcm9sbC1vdXQtYWNyb3NzLXRoZS11LXPSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}"
54,Photos: A day in the life of an Amazon delivery driver - About Amazon,Photos: A day in the life of an Amazon delivery driver  About Amazon,"Wed, 31 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL3RyYW5zcG9ydGF0aW9uL3Bob3Rvcy1kYXktaW4tdGhlLWxpZmUtYW1hem9uLWRlbGl2ZXJ5LWRyaXZlctIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}"
55,Amazon (AMZN) Bets on One Medical After Past Health-Care Initiatives Sputter - Bloomberg - Bloomberg,Amazon (AMZN) Bets on One Medical After Past Health-Care Initiatives Sputter - Bloomberg  Bloomberg,"Mon, 27 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9mZWF0dXJlcy8yMDIzLTExLTI3L2FtYXpvbi1hbXpuLWJldHMtb24tb25lLW1lZGljYWwtYWZ0ZXItcGFzdC1oZWFsdGgtY2FyZS1pbml0aWF0aXZlcy1zcHV0dGVy0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
56,Relative Strength Made AMZN Stock A Winner In A Tough Market - Investor's Business Daily,Relative Strength Made AMZN Stock A Winner In A Tough Market  Investor's Business Daily,"Fri, 22 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vcmVzZWFyY2gvc3dpbmctdHJhZGluZy9yZWxhdGl2ZS1zdHJlbmd0aC1tYWRlLWFtem4tc3RvY2stYS13aW5uZXItaW4tYS10b3VnaC1tYXJrZXQv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}"
57,Amazon Stock: Why AMZN Could See Sales Boost From Prime Video Ads - Investor's Business Daily,Amazon Stock: Why AMZN Could See Sales Boost From Prime Video Ads  Investor's Business Daily,"Mon, 02 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FtYXpvbi1zdG9jay13aHktYW16bi1jb3VsZC1zZWUtc2FsZXMtYm9vc3QtZnJvbS1wcmltZS12aWRlby1hZHMv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}"
58,"Amazon Stock: Buy, Sell, or Hold? - The Motley Fool","Amazon Stock: Buy, Sell, or Hold?  The Motley Fool","Sat, 18 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzExLzE4L2FtYXpvbi1zdG9jay1idXktc2VsbC1ob2xkL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
59,Amazon (AMZN) Stock Price Billion Rally Faces Endurance Test - Bloomberg,Amazon (AMZN) Stock Price Billion Rally Faces Endurance Test  Bloomberg,"Tue, 15 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA4LTE1L2FtYXpvbi1zLTU5My1iaWxsaW9uLXJhbGx5LWZhY2VzLWVuZHVyYW5jZS10ZXN0LXRlY2gtd2F0Y2jSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
60,Amazon Stock Split: What You Need To Know - Forbes,Amazon Stock Split: What You Need To Know  Forbes,"Mon, 06 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vYWR2aXNvci9pbnZlc3RpbmcvYW1hem9uLXN0b2NrLXNwbGl0L9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
61,Amazon (AMZN) Stock ESG Status at Risk as Climate-Goals Watchdog Drops Support - Bloomberg,Amazon (AMZN) Stock ESG Status at Risk as Climate-Goals Watchdog Drops Support  Bloomberg,"Mon, 14 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA4LTE0L2FtYXpvbi1zdG9jay1zLWVzZy1zdGF0dXMtYXQtcmlzay1hcy1jbzItd2F0Y2hkb2ctZHJvcHMtYmFja2luZ9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
62,Is Amazon.com (NASDAQ:AMZN) Using Too Much Debt? - Yahoo Finance,Is Amazon.com (NASDAQ:AMZN) Using Too Much Debt?  Yahoo Finance,"Sat, 03 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tY29tLW5hc2RhcS1hbXpuLXVzaW5nLTEyMDAzMzE1MS5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
63,Should You Hold Amazon.com (AMZN)? - Yahoo Finance,Should You Hold Amazon.com (AMZN)?  Yahoo Finance,"Mon, 16 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9ob2xkLWFtYXpvbi1jb20tYW16bi0xMjMwMzQ4NTQuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
64,"Deforestation, warming flip part of Amazon forest from carbon sink to source - noaa.gov","Deforestation, warming flip part of Amazon forest from carbon sink to source  noaa.gov","Wed, 14 Jul 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vcmVzZWFyY2gubm9hYS5nb3YvMjAyMS8wNy8xNC9kZWZvcmVzdGF0aW9uLXdhcm1pbmctZmxpcC1wYXJ0LW9mLWFtYXpvbi1mb3Jlc3QtZnJvbS1jYXJib24tc2luay10by1zb3VyY2Uv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://research.noaa.gov', 'title': 'noaa.gov'}"
65,Amazon Stock: Why Analysts See Upside - Investor's Business Daily,Amazon Stock: Why Analysts See Upside  Investor's Business Daily,"Fri, 25 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FtYXpvbi1zdG9jay13aHktYW5hbHlzdHMtc2VlLXVwc2lkZS_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}"
66,Amazon.com (AMZN) Bounced Back from Difficult 2022 - Yahoo Finance,Amazon.com (AMZN) Bounced Back from Difficult 2022  Yahoo Finance,"Tue, 08 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tY29tLWFtem4tYm91bmNlZC1iYWNrLTA5NTMwMTc5OS5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
67,Amazon’s stock reaches a milestone not seen in 19 months - MarketWatch,Amazon’s stock reaches a milestone not seen in 19 months  MarketWatch,"Tue, 14 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9hbWF6b25zLXN0b2NrLWlzLWFib3V0LXRvLXJlYWNoLWEtbWlsZXN0b25lLW5vdC1zZWVuLWluLTE5LW1vbnRocy0zOWNhYjIyMdIBcGh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9hbXAvc3RvcnkvYW1hem9ucy1zdG9jay1pcy1hYm91dC10by1yZWFjaC1hLW1pbGVzdG9uZS1ub3Qtc2Vlbi1pbi0xOS1tb250aHMtMzljYWIyMjE?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.marketwatch.com', 'title': 'MarketWatch'}"
68,Amazon (AMZN) Q3 2023 Earnings: What to Expect - Nasdaq,Amazon (AMZN) Q3 2023 Earnings: What to Expect  Nasdaq,"Thu, 26 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYW1hem9uLWFtem4tcTMtMjAyMy1lYXJuaW5ncy13aGF0LXRvLWV4cGVjdNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}"
69,Amazon.com's (NASDAQ:AMZN) five-year earnings growth trails the 10% YoY shareholder returns - Yahoo Finance,Amazon.com's (NASDAQ:AMZN) five-year earnings growth trails the 10% YoY shareholder returns  Yahoo Finance,"Sat, 04 Nov 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tY29tcy1uYXNkYXEtYW16bi1maXZlLTExMDAxOTA4Ny5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
70,"Amazon is hiring 250000 employees for the holidays, and making its largest ever annual investment in U.S. hourly wages - About Amazon","Amazon is hiring 250000 employees for the holidays, and making its largest ever annual investment in U.S. hourly wages  About Amazon","Tue, 19 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL3dvcmtwbGFjZS9hbWF6b24taGlyaW5nLXNlYXNvbmFsLWhvbGlkYXktZW1wbG95ZWVz0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}"
71,Amazon Career Choice - UNCG Admissions - UNC Greensboro,Amazon Career Choice - UNCG Admissions  UNC Greensboro,"Thu, 18 May 2023 03:01:36 GMT",https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vYWRtaXNzaW9ucy51bmNnLmVkdS9hbWF6b24tY2FyZWVyLWNob2ljZS_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://admissions.uncg.edu', 'title': 'UNC Greensboro'}"
72,"Is Amazon (AMZN) a Solid Growth Stock? 3 Reasons to Think ""Yes"" - Yahoo Finance","Is Amazon (AMZN) a Solid Growth Stock? 3 Reasons to Think ""Yes""  Yahoo Finance","Mon, 27 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tYW16bi1zb2xpZC1ncm93dGgtc3RvY2stMTc0NTA1OTc5Lmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
73,Introducing the $1 billion Amazon Industrial Innovation Fund - About Amazon,Introducing the $1 billion Amazon Industrial Innovation Fund  About Amazon,"Thu, 21 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL2lubm92YXRpb24tYXQtYW1hem9uL2ludHJvZHVjaW5nLXRoZS0xLWJpbGxpb24tYW1hem9uLWluZHVzdHJpYWwtaW5ub3ZhdGlvbi1mdW5k0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}"
74,Why Amazon (AMZN) is a Buy After Microsoft's (MSFT) Earnings - Nasdaq,Why Amazon (AMZN) is a Buy After Microsoft's (MSFT) Earnings  Nasdaq,"Wed, 26 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvd2h5LWFtYXpvbi1hbXpuLWlzLWEtYnV5LWFmdGVyLW1pY3Jvc29mdHMtbXNmdC1lYXJuaW5nc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}"
75,Amazon Stock (NASDAQ:AMZN): Analysts Bullish Ahead of Key Holiday Season - TipRanks.com - TipRanks,Amazon Stock (NASDAQ:AMZN): Analysts Bullish Ahead of Key Holiday Season - TipRanks.com  TipRanks,"Thu, 16 Nov 2023 05:55:08 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FydGljbGUvYW1hem9uLXN0b2NrLW5hc2RhcWFtem4tYW5hbHlzdHMtYnVsbGlzaC1haGVhZC1vZi1rZXktaG9saWRheS1zZWFzb27SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}"
76,What Makes Amazon.com (AMZN) an Attractive Long-Term Investment? - Yahoo Finance,What Makes Amazon.com (AMZN) an Attractive Long-Term Investment?  Yahoo Finance,"Thu, 06 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9tYWtlcy1hbWF6b24tY29tLWFtem4tYXR0cmFjdGl2ZS0xMDE1MzA4NTIuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
77,Amazon in talks to invest in Diamond Sports - WSJ - Reuters,Amazon in talks to invest in Diamond Sports - WSJ  Reuters,"Mon, 18 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvZGVhbHMvYW1hem9uLXRhbGtzLWludmVzdC1kaWFtb25kLXNwb3J0cy13c2otMjAyMy0xMi0xOC_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
78,Amazon Web Services: The Number One Reason To Hold Onto AMZN Stock - TheStreet,Amazon Web Services: The Number One Reason To Hold Onto AMZN Stock  TheStreet,"Mon, 09 May 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYW1hem9uL2F3cy9hbWF6b24td2ViLXNlcnZpY2VzLXRoZS1udW1iZXItb25lLXJlYXNvbi10by1ob2xkLW9udG8tYW16bi1zdG9ja9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}"
79,Water Stewardship - Amazon Sustainability - About Amazon,Water Stewardship - Amazon Sustainability  About Amazon,"Tue, 18 Jul 2023 12:14:37 GMT",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vc3VzdGFpbmFiaWxpdHkuYWJvdXRhbWF6b24uY29tL25hdHVyYWwtcmVzb3VyY2VzL3dhdGVy0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://sustainability.aboutamazon.com', 'title': 'About Amazon'}"
80,Here's How Amazon Could Become a $5 Trillion Stock Within a Decade - The Motley Fool,Here's How Amazon Could Become a $5 Trillion Stock Within a Decade  The Motley Fool,"Sat, 08 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzA0LzA4L2hlcmVzLWFtYXpvbi1jb3VsZC1iZWNvbWUtNS10cmlsbGlvbi1zdG9jay1kZWNhZGUv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
81,Be Wary Of Amazon.com (NASDAQ:AMZN) And Its Returns On Capital - Yahoo Finance,Be Wary Of Amazon.com (NASDAQ:AMZN) And Its Returns On Capital  Yahoo Finance,"Mon, 08 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy93YXJ5LWFtYXpvbi1jb20tbmFzZGFxLWFtem4tMTEwMDI1OTM4Lmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
82,"Amazon Illegally Called Police on Employees, Restricted Union Talk, Labor Board Alleges - Bloomberg","Amazon Illegally Called Police on Employees, Restricted Union Talk, Labor Board Alleges  Bloomberg","Mon, 21 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA4LTIyL2FtYXpvbi1pbGxlZ2FsbHktY2FsbGVkLXBvbGljZS1yZXN0cmljdGVkLXVuaW9uLXRhbGstbGFib3ItYm9hcmQtYWxsZWdlc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
83,"Amazon earnings: Company beats on Q2 earnings and outlook, stock climbs 6% - Yahoo Finance","Amazon earnings: Company beats on Q2 earnings and outlook, stock climbs 6%  Yahoo Finance","Fri, 04 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tZWFybmluZ3MtMTk1MzMyMDgzLmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
84,What Pushed Amazon.com (AMZN)'s Performance in the Quarter? - Yahoo Finance,What Pushed Amazon.com (AMZN)'s Performance in the Quarter?  Yahoo Finance,"Mon, 10 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9wdXNoZWQtYW1hem9uLWNvbS1hbXpuLXBlcmZvcm1hbmNlLTExMTMzNDIwNC5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
85,What Makes Amazon.com (AMZN) an Attractive Investment? - Yahoo Finance,What Makes Amazon.com (AMZN) an Attractive Investment?  Yahoo Finance,"Mon, 15 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9tYWtlcy1hbWF6b24tY29tLWFtem4tYXR0cmFjdGl2ZS0wODM2NTM1MDUuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
86,"Amazon.com, Inc. (NASDAQ:AMZN) is largely controlled by institutional shareholders who own 60% of the company - Yahoo Finance","Amazon.com, Inc. (NASDAQ:AMZN) is largely controlled by institutional shareholders who own 60% of the company  Yahoo Finance","Sun, 08 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tY29tLWluYy1uYXNkYXEtYW16bi0xMjAwNDU2ODcuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
